time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-08-01T21:31:46.490Z,36.1980019,-117.8913345,1.57,2.26,ml,28,86,0.08551,0.19,ci,ci38681767,2019-08-01T21:35:27.583Z,"14km SE of Olancha, CA",earthquake,0.32,0.51,0.2,20,automatic,ci,ci
2019-08-01T21:30:01.730Z,39.2366667,-123.197,5.39,1.62,md,14,109,0.08656,0.1,nc,nc73240251,2019-08-02T01:31:02.793Z,"3km SSE of Redwood Valley, CA",earthquake,0.27,1.9,0.152,15,reviewed,nc,nc
2019-08-01T21:26:06.220Z,36.6036682,-121.2073364,0.34,1.74,md,13,135,0.03646,0.13,nc,nc73240246,2019-08-02T00:38:03.386Z,"10km NW of Pinnacles, CA",earthquake,0.62,1.13,0.31,10,automatic,nc,nc
2019-08-01T21:24:10.483Z,68.8246,-147.0228,0,2.5,ml,,,,0.7,ak,ak0199sm46sg,2019-08-01T21:33:54.040Z,"98km NW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-08-01T21:22:51.380Z,37.5441667,-118.8578333,0.83,0.45,md,8,263,0.05115,0.01,nc,nc73240241,2019-08-01T22:25:02.855Z,"15km SE of Mammoth Lakes, CA",earthquake,0.86,4.35,0.214,8,reviewed,nc,nc
2019-08-01T21:19:05.620Z,36.0856667,-117.3038333,2.98,2.37,ml,23,85,0.195,0.21,ci,ci38681711,2019-08-01T21:23:03.516Z,"36km N of Trona, CA",earthquake,0.34,1.55,0.111,26,automatic,ci,ci
2019-08-01T21:14:41.710Z,35.936,-117.7056667,2.06,1.41,ml,16,60,0.04641,0.16,ci,ci38681703,2019-08-01T21:18:25.700Z,"18km E of Little Lake, CA",earthquake,0.28,0.43,0.22,12,automatic,ci,ci
2019-08-01T21:13:54.960Z,35.84333333,-98.06233333,7,2.32,ml,39,48,0.1259752794,0.41,ok,ok2019oyys,2019-08-01T22:19:45.065Z,"11km W of Kingfisher, Oklahoma",earthquake,,1.3,0.3,13,reviewed,ok,ok
2019-08-01T21:13:53.740Z,35.84666667,-98.07433333,7.81,2.52,ml,97,34,0,0.28,ok,ok2019oyyr,2019-08-02T05:19:58.040Z,"12km WSW of Kingfisher, Oklahoma",earthquake,,0.7,0.26,33,reviewed,ok,ok
2019-08-01T21:13:30.450Z,49.4378333333333,-120.478333333333,-0.23,2.13,ml,11,238,,0.89,uw,uw61540847,2019-08-01T21:29:07.930Z,"3km SE of Princeton, Canada",explosion,6.02,31.61,0.118154792991578,6,reviewed,uw,uw
2019-08-01T21:11:37.510Z,36.1901665,-117.8889999,0.82,3.22,ml,45,57,0.07753,0.19,ci,ci38681687,2019-08-02T05:21:42.040Z,"15km SE of Olancha, CA",earthquake,0.24,0.48,0.202,26,reviewed,ci,ci
2019-08-01T21:03:50.460Z,18.3573,-67.4798,12,2.55,md,15,227,0.0272,0.45,pr,pr2019213009,2019-08-01T21:37:44.974Z,"24km W of Rincon, Puerto Rico",earthquake,3.1,2.82,0.45,12,reviewed,pr,pr
2019-08-01T21:01:11.600Z,35.9271667,-117.7013333,1.84,1.11,ml,10,96,0.04624,0.11,ci,ci38681671,2019-08-01T21:04:52.861Z,"18km E of Little Lake, CA",earthquake,0.31,0.43,0.125,12,automatic,ci,ci
2019-08-01T20:58:11.500Z,19.3950005,-155.2963409,1.09,1.73,md,12,188,0.005442,0.23,hv,hv71069152,2019-08-01T21:01:06.470Z,"7km WSW of Volcano, Hawaii",earthquake,0.98,0.59,0.26,9,automatic,hv,hv
2019-08-01T20:57:00.540Z,35.6923333,-117.3991667,23.32,0.82,ml,10,178,0.0337,0.23,ci,ci38681655,2019-08-01T21:00:48.494Z,"8km SSW of Trona, CA",earthquake,1.49,1.8,0.103,4,automatic,ci,ci
2019-08-01T20:52:01.510Z,35.6015,-117.5783333,4.67,1.32,ml,15,90,0.02183,0.19,ci,ci38681639,2019-08-01T20:55:45.932Z,"9km ESE of Ridgecrest, CA",earthquake,0.42,0.63,0.173,18,automatic,ci,ci
2019-08-01T20:42:38.810Z,37.6193333,-118.7983333,4.28,0.66,md,11,278,0.03185,0.03,nc,nc73240211,2019-08-01T22:18:02.807Z,"12km WNW of Toms Place, CA",earthquake,2.12,1.4,0.312,11,reviewed,nc,nc
2019-08-01T20:35:38.270Z,36.089,-117.3008333,0.81,2.12,ml,20,98,0.1981,0.19,ci,ci38681623,2019-08-01T20:39:26.649Z,"37km N of Trona, CA",earthquake,0.33,0.91,0.114,26,automatic,ci,ci
2019-08-01T20:35:22.730Z,1.0686,121.8008,41.83,5,mb,,63,1.019,1.01,us,us60004yt3,2019-08-01T20:52:19.040Z,"21km E of Bunobogu, Indonesia",earthquake,7.2,6.4,0.072,62,reviewed,us,us
2019-08-01T20:33:45.970Z,36.0885,-117.824,0.26,2.14,ml,23,85,0.0383,0.18,ci,ci38681607,2019-08-01T20:44:28.180Z,"12km ENE of Coso Junction, CA",earthquake,0.28,0.5,0.112,26,automatic,ci,ci
2019-08-01T20:19:48.900Z,35.6435,-117.4488333,6.29,2.17,ml,29,63,0.02975,0.18,ci,ci38681559,2019-08-01T21:08:38.632Z,"14km SSW of Searles Valley, CA",earthquake,0.27,0.52,0.149,25,automatic,ci,ci
2019-08-01T20:17:47.800Z,35.8905,-117.7151667,6.94,1.23,ml,19,70,0.07776,0.3,ci,ci38681551,2019-08-01T20:21:33.278Z,"18km ESE of Little Lake, CA",earthquake,0.54,1.31,0.189,16,automatic,ci,ci
2019-08-01T20:05:59.800Z,35.8275,-117.6533333,7.86,1.15,ml,15,107,0.09261,0.17,ci,ci38681535,2019-08-01T20:09:43.622Z,"23km N of Ridgecrest, CA",earthquake,0.33,1.05,0.116,8,automatic,ci,ci
2019-08-01T20:01:28.144Z,-34.2833,-72.3676,14.55,5.8,mww,,80,0.884,0.61,us,us60004ys7,2019-08-02T20:03:46.917Z,"99km WNW of Santa Cruz, Chile",earthquake,4,3.7,0.073,18,reviewed,us,us
2019-08-01T19:57:50.630Z,35.6498333,-117.4561667,3.39,1.54,ml,22,54,0.03054,0.19,ci,ci38681519,2019-08-01T20:01:38.063Z,"14km SSW of Searles Valley, CA",earthquake,0.31,0.74,0.135,17,automatic,ci,ci
2019-08-01T19:56:07.640Z,35.6715,-117.5256667,10.1,2.23,ml,32,46,0.06073,0.17,ci,ci38681503,2019-08-01T20:07:08.530Z,"15km ENE of Ridgecrest, CA",earthquake,0.26,0.47,0.129,24,automatic,ci,ci
2019-08-01T19:53:20.380Z,35.643,-117.4571667,6.33,1.97,ml,27,61,0.03508,0.18,ci,ci38681495,2019-08-01T20:04:05.240Z,"15km SSW of Searles Valley, CA",earthquake,0.27,0.5,0.114,26,automatic,ci,ci
2019-08-01T19:36:25.531Z,-34.196,-72.202,10,4.9,mb,,77,0.726,0.69,us,us60004yrj,2019-08-01T20:57:56.480Z,"85km SW of San Antonio, Chile",earthquake,3.1,1.9,0.059,89,reviewed,us,us
2019-08-01T19:23:47.590Z,35.9335,-117.7538333,8.04,1.11,ml,14,91,0.05419,0.1,ci,ci37422413,2019-08-02T16:48:21.841Z,"14km E of Little Lake, CA",earthquake,0.19,0.42,0.115,6,reviewed,ci,ci
2019-08-01T19:23:13.460Z,35.9326667,-117.7535,8.17,1.43,ml,19,46,0.0547,0.09,ci,ci38681407,2019-08-02T16:44:58.880Z,"14km E of Little Lake, CA",earthquake,0.14,0.35,0.222,14,reviewed,ci,ci
2019-08-01T19:20:58.520Z,35.6165009,-117.4366684,9.8,2.05,ml,33,69,0.03646,0.18,ci,ci38681375,2019-08-01T19:31:54.350Z,"17km S of Searles Valley, CA",earthquake,0.3,0.58,0.324,25,automatic,ci,ci
2019-08-01T19:17:16.730Z,33.5328333,-116.7173333,2.49,0.36,ml,20,54,0.03651,0.13,ci,ci38681351,2019-08-02T17:55:47.158Z,"5km WSW of Anza, CA",earthquake,0.17,0.21,0.127,6,reviewed,ci,ci
2019-08-01T19:17:16.432Z,59.7368,-136.6408,1.8,1.4,ml,,,,0.52,ak,ak0199skvu47,2019-08-01T19:20:04.438Z,"81km WNW of Skagway, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-08-01T19:10:04.290Z,35.911,-117.701,2.57,1.18,ml,14,67,0.08428,0.11,ci,ci38681343,2019-08-01T19:13:43.939Z,"19km E of Little Lake, CA",earthquake,0.22,0.32,0.143,12,automatic,ci,ci
2019-08-01T19:02:11.890Z,46.0195,-112.4511667,-2,1.96,ml,9,117,0.074,0.06,mb,mb80355479,2019-08-01T21:00:34.850Z,"6km ENE of Butte, Montana",quarry blast,0.39,31.61,0.169,7,reviewed,mb,mb
2019-08-01T18:51:32.040Z,35.841,-117.6776667,10.08,1.29,ml,20,95,0.07792,0.14,ci,ci38681303,2019-08-01T18:55:22.095Z,"23km ESE of Little Lake, CA",earthquake,0.25,0.68,0.198,15,automatic,ci,ci
2019-08-01T18:48:24.790Z,35.6705,-117.5148333,8.17,1.1,ml,16,107,0.06552,0.2,ci,ci38681295,2019-08-01T18:52:06.866Z,"15km SW of Searles Valley, CA",earthquake,0.41,0.86,0.183,9,automatic,ci,ci
2019-08-01T18:46:17.300Z,36.1011667,-117.753,4.91,0.95,ml,5,221,0.08409,0.1,ci,ci38681279,2019-08-01T18:49:48.355Z,"19km ENE of Coso Junction, CA",earthquake,1.1,31.61,0.233,4,automatic,ci,ci
2019-08-01T18:32:03.250Z,19.1925,-155.683,6.43,2.7,ml,39,70,0.06836,0.17,hv,hv71069042,2019-08-01T22:25:14.730Z,"16km NNE of Hawaiian Ocean View, Hawaii",earthquake,0.31,1.09,0.3,12,reviewed,hv,hv
2019-08-01T18:30:28.850Z,35.7141667,-117.5016667,6.44,2.46,ml,33,62,0.08016,0.16,ci,ci38681263,2019-08-01T20:48:45.914Z,"11km SW of Searles Valley, CA",earthquake,0.22,0.73,0.153,25,automatic,ci,ci
2019-08-01T18:28:05.073Z,-34.2317,-72.3,10,6.8,mww,,47,0.808,0.72,us,us60004yps,2019-08-03T05:12:57.127Z,"94km SW of San Antonio, Chile",earthquake,4.6,1.7,0.061,26,reviewed,us,us
2019-08-01T18:24:58.780Z,35.6983333,-117.5378333,3.43,1.57,ml,18,62,0.08028,0.16,ci,ci38681247,2019-08-01T18:28:40.927Z,"14km WSW of Searles Valley, CA",earthquake,0.26,1.2,0.19,18,automatic,ci,ci
2019-08-01T18:21:09.031Z,58.7562,-153.0935,56,1.4,ml,,,,0.48,ak,ak0199skb8t9,2019-08-01T18:27:44.436Z,"114km NNW of Kodiak, Alaska",earthquake,,1.4,,,automatic,ak,ak
2019-08-01T18:19:24.570Z,40.7741667,-122.1421667,12,1.84,md,29,36,0.08024,0.13,nc,nc73240151,2019-08-02T02:59:02.852Z,"17km NNE of Bella Vista, CA",earthquake,0.28,0.75,0.201,31,reviewed,nc,nc
2019-08-01T18:17:47.990Z,60.0373,-137.0318,0,1.5,ml,,,,0.75,ak,ak0199skagyd,2019-08-01T18:27:44.041Z,"83km SSE of Haines Junction, Canada",earthquake,,0.3,,,automatic,ak,ak
2019-08-01T18:12:10.969Z,6.7655,-72.9557,156.66,4.2,mb,,103,0.876,0.56,us,us60004ypr,2019-08-01T19:36:35.040Z,"10km NE of Aratoca, Colombia",earthquake,9.1,8.2,0.093,32,reviewed,us,us
2019-08-01T18:09:49.000Z,38.8040009,-122.8281631,2,0.83,md,14,75,0.004924,0.04,nc,nc73240146,2019-08-01T18:29:02.443Z,"7km WNW of The Geysers, CA",earthquake,0.38,0.5,0.05,3,automatic,nc,nc
2019-08-01T17:55:02.208Z,21.0343,-45.6971,10,4.9,mb,,63,19.388,1.05,us,us60004ypx,2019-08-01T19:16:07.040Z,"Northern Mid-Atlantic Ridge",earthquake,7.5,1.9,0.036,246,reviewed,us,us
2019-08-01T17:49:27.160Z,34.1071667,-117.9616667,12.13,1.37,ml,39,35,0.01504,0.18,ci,ci38681159,2019-08-02T16:21:27.488Z,"2km W of Irwindale, CA",earthquake,0.22,0.46,0.115,22,reviewed,ci,ci
2019-08-01T17:43:03.070Z,35.9263333,-117.696,1.07,2.74,ml,26,59,0.0771,0.2,ci,ci38681151,2019-08-01T17:47:00.642Z,"19km E of Little Lake, CA",earthquake,0.28,0.59,0.141,24,automatic,ci,ci
2019-08-01T17:41:30.730Z,33.9921667,-116.0468333,9.68,1.21,ml,21,71,0.04127,0.24,ci,ci38681143,2019-08-01T17:45:10.528Z,"16km S of Twentynine Palms, CA",earthquake,0.4,0.76,0.153,24,automatic,ci,ci
2019-08-01T17:32:53.950Z,33.5316667,-116.7188333,2.58,0.84,ml,34,36,0.03701,0.23,ci,ci38681135,2019-08-02T17:57:17.380Z,"5km WSW of Anza, CA",earthquake,0.25,0.33,0.181,24,reviewed,ci,ci
2019-08-01T17:32:19.120Z,33.5318333,-116.7201667,2.59,0.77,ml,24,49,0.03641,0.19,ci,ci38681127,2019-08-02T17:56:51.336Z,"5km WSW of Anza, CA",earthquake,0.27,0.3,0.126,20,reviewed,ci,ci
2019-08-01T17:30:06.630Z,38.828167,-122.8488312,1.53,0.57,md,6,167,0.006312,0.02,nc,nc73240131,2019-08-01T17:40:03.952Z,"10km NW of The Geysers, CA",earthquake,1.14,1.06,,1,automatic,nc,nc
2019-08-01T17:29:36.100Z,19.197,-155.385,31.56,1.72,md,44,180,0.04199,0.1,hv,hv71069002,2019-08-01T22:44:10.850Z,"10km E of Pahala, Hawaii",earthquake,0.6,0.68,0.059,20,reviewed,hv,hv
2019-08-01T17:24:26.140Z,35.04583333,-97.69016667,5.85,1.39,ml,23,79,0.1412722776,0.25,ok,ok2019oyrc,2019-08-01T18:25:35.272Z,"10km SSW of Blanchard, Oklahoma",earthquake,,0.9,0.26,6,reviewed,ok,ok
2019-08-01T17:17:21.490Z,32.8658333,-115.9838333,8.41,1.21,ml,21,52,0.02429,0.23,ci,ci38681063,2019-08-01T17:21:09.286Z,"15km N of Ocotillo, CA",earthquake,0.45,0.97,0.188,17,automatic,ci,ci
2019-08-01T17:15:57.255Z,59.7193,-152.3817,74.1,1.5,ml,,,,0.65,ak,ak0199sjommo,2019-08-01T17:20:37.033Z,"31km WSW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-08-01T17:14:19.836Z,60.2326,-140.6468,18.5,1,ml,,,,0.18,ak,ak0199sjoc0v,2019-08-01T17:17:15.554Z,"92km NNW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-08-01T17:11:30.220Z,35.7056667,-117.5745,8.14,1.19,ml,16,63,0.08356,0.17,ci,ci38681047,2019-08-01T17:15:12.450Z,"13km NE of Ridgecrest, CA",earthquake,0.36,1.09,0.256,11,automatic,ci,ci
2019-08-01T17:09:50.860Z,35.9978333,-117.6895,0.17,1.58,ml,20,91,0.09443,0.19,ci,ci38681039,2019-08-01T17:13:38.441Z,"21km ENE of Little Lake, CA",earthquake,0.31,0.52,0.175,22,automatic,ci,ci
2019-08-01T17:09:07.231Z,38.3721,-118.3469,8.1,-0.1,ml,4,190.36,0.039,0.0876,nn,nn00698386,2019-08-02T02:06:30.755Z,"29km SE of Hawthorne, Nevada",earthquake,,9.6,0.33,2,reviewed,nn,nn
2019-08-01T17:07:09.241Z,60.245,-140.6453,11.8,1.5,ml,,,,0.77,ak,ak0199sjmt6n,2019-08-01T17:11:34.048Z,"93km NNW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-08-01T16:53:30.720Z,38.7631683,-122.7093353,3.51,1.15,md,6,117,,0.03,nc,nc73240126,2019-08-01T17:50:03.015Z,"2km SW of Anderson Springs, CA",earthquake,0.99,2.47,0.17,4,automatic,nc,nc
2019-08-01T16:53:12.430Z,35.9796667,-117.7776667,4.69,1.54,ml,21,80,0.04435,0.14,ci,ci38680943,2019-08-01T16:56:57.949Z,"13km ENE of Little Lake, CA",earthquake,0.25,0.49,0.315,18,automatic,ci,ci
2019-08-01T16:52:39.135Z,63.2789,-151.3288,0,2,ml,,,,0.78,ak,ak0199sjb349,2019-08-01T17:00:41.107Z,"119km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-08-01T16:52:19.930Z,19.3396667,-156.1471667,40.06,2.26,md,44,272,0.2734,0.11,hv,hv71068957,2019-08-02T14:34:03.040Z,"26km WSW of Captain Cook, Hawaii",earthquake,0.53,0.9,0.075,19,reviewed,hv,hv
2019-08-01T16:49:07.334Z,57.7896,-137.449,7.8,2.8,ml,,,,1.36,ak,ak0199sjadil,2019-08-01T16:55:38.389Z,"122km SW of Gustavus, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-08-01T16:48:25.810Z,36.0973333,-117.8996667,2.83,2.52,ml,28,58,0.04153,0.14,ci,ci38680927,2019-08-01T17:01:38.955Z,"7km NE of Coso Junction, CA",earthquake,0.27,0.71,0.203,25,automatic,ci,ci
2019-08-01T16:48:06.250Z,35.6595,-117.4946667,4.79,0.35,ml,9,98,0.05808,0.11,ci,ci37422437,2019-08-02T20:41:20.364Z,"14km SW of Searles Valley, CA",earthquake,0.29,0.69,0.117,3,reviewed,ci,ci
2019-08-01T16:47:55.890Z,36.0565,-117.8483333,3.57,0.56,ml,10,130,0.05942,0.09,ci,ci38680919,2019-08-02T20:37:38.350Z,"9km E of Coso Junction, CA",earthquake,0.22,0.5,0.263,5,reviewed,ci,ci
2019-08-01T16:47:21.442Z,60.2169,-140.6693,21.3,1.1,ml,,,,0.21,ak,ak0199sj9z68,2019-08-01T16:50:16.521Z,"91km NW of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-08-01T16:34:26.087Z,68.9654,-146.7399,0.1,1.5,ml,,,,0.88,ak,ak0199sj7780,2019-08-01T16:45:05.190Z,"105km NNW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-08-01T16:33:24.149Z,35.83533333,-98.08366667,4.6,1.95,ml,65,34,0.271746674,0.22,ok,ok2019oypk,2019-08-01T16:46:07.786Z,"14km WSW of Kingfisher, Oklahoma",earthquake,,0.6,0.25,21,reviewed,ok,ok
2019-08-01T16:31:40.690Z,33.531,-116.7195,2.28,0.81,ml,28,41,0.03739,0.2,ci,ci38680871,2019-08-02T17:58:22.700Z,"5km WSW of Anza, CA",earthquake,0.22,0.32,0.194,26,reviewed,ci,ci
2019-08-01T16:26:34.613Z,38.3999,-118.9259,8.2,0.4,ml,7,170.66,0.138,0.1457,nn,nn00698385,2019-08-02T02:06:29.375Z,"29km WSW of Hawthorne, Nevada",earthquake,,8.7,0.34,3,reviewed,nn,nn
2019-08-01T16:25:28.790Z,35.8273333,-117.6736667,8.04,1.73,ml,24,59,0.07646,0.22,ci,ci38680847,2019-08-01T16:29:19.599Z,"23km N of Ridgecrest, CA",earthquake,0.33,1.17,0.132,26,automatic,ci,ci
2019-08-01T16:15:45.360Z,38.7943344,-122.7803345,2.97,0.81,md,19,73,0.006037,0.03,nc,nc73240096,2019-08-01T16:42:02.923Z,"3km NW of The Geysers, CA",earthquake,0.27,0.69,0.12,4,automatic,nc,nc
2019-08-01T16:15:18.980Z,38.7936668,-122.7823334,3.16,0.37,md,12,74,0.004391,0.03,nc,nc73240091,2019-08-01T16:35:03.835Z,"3km NW of The Geysers, CA",earthquake,0.35,0.79,0.2,4,automatic,nc,nc
2019-08-01T16:10:39.340Z,38.8098335,-122.8291702,0.7,0.44,md,8,116,0.0009641,0.04,nc,nc73240086,2019-08-01T16:55:03.349Z,"7km WNW of The Geysers, CA",earthquake,0.31,0.79,0.13,2,automatic,nc,nc
2019-08-01T16:08:43.990Z,38.8175011,-122.8154984,2.7,0.55,md,10,103,0.007252,0.03,nc,nc73240081,2019-08-01T16:43:03.914Z,"7km NW of The Geysers, CA",earthquake,0.44,0.82,,1,automatic,nc,nc
2019-08-01T16:08:20.920Z,43.5378333,-110.4043333,9.08,1.4,ml,8,135,0.163,0.18,mb,mb80355459,2019-08-01T21:09:20.630Z,"29km ENE of Jackson, Wyoming",earthquake,0.7,2.85,0.172,6,reviewed,mb,mb
2019-08-01T16:06:46.430Z,35.92,-117.7308333,5.98,0.93,ml,13,53,0.07635,0.16,ci,ci38680807,2019-08-01T16:10:22.762Z,"16km E of Little Lake, CA",earthquake,0.35,1.09,0.156,9,automatic,ci,ci
2019-08-01T16:05:43.385Z,63.0917,-150.487,103.3,1.2,ml,,,,0.53,ak,ak0199sj10sh,2019-08-01T16:11:11.707Z,"84km WSW of Cantwell, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-08-01T16:00:38.260Z,36.3226667,-118.3523333,0.55,2.43,ml,20,150,0.2488,0.21,ci,ci38680791,2019-08-01T16:04:20.443Z,"32km W of Olancha, CA",earthquake,0.56,2.48,0.169,25,automatic,ci,ci
2019-08-01T15:57:28.369Z,60.2294,-140.6344,17.8,1.3,ml,,,,1.2,ak,ak0199siqp9r,2019-08-01T16:11:11.228Z,"91km NNW of Yakutat, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-08-01T15:56:09.449Z,69.3877,-143.4946,0,1.9,ml,,,,1.62,ak,ak0199siqg2k,2019-08-01T16:09:29.683Z,"83km S of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-08-01T15:53:42.310Z,38.7890015,-122.7385025,1.38,1.17,md,20,43,,0.04,nc,nc73240071,2019-08-01T18:53:03.624Z,"2km NE of The Geysers, CA",earthquake,0.22,0.4,0.1,9,automatic,nc,nc
2019-08-01T15:52:23.810Z,35.6008339,-117.5845032,3.89,1.47,ml,19,69,0.1007,0.15,ci,ci38680775,2019-08-01T15:56:06.388Z,"8km ESE of Ridgecrest, CA",earthquake,0.34,1.27,0.308,5,automatic,ci,ci
2019-08-01T15:48:55.445Z,58.1818,-155.3445,1.6,1.5,ml,,,,0.73,ak,ak0199siotwo,2019-08-01T21:57:04.710Z,"93km SE of King Salmon, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-08-01T15:48:55.010Z,58.1761667,-155.3551667,2.86,1.18,ml,8,115,0.03684,0.06,av,av70841989,2019-08-02T15:55:49.460Z,"95km SE of King Salmon, Alaska",earthquake,0.28,0.45,0.302,8,reviewed,av,av
2019-08-01T15:38:09.620Z,35.6993333,-117.542,7.18,1.42,ml,21,62,0.08022,0.15,ci,ci38680719,2019-08-01T15:48:30.190Z,"15km WSW of Searles Valley, CA",earthquake,0.26,0.64,0.092,14,automatic,ci,ci
2019-08-01T15:37:27.690Z,17.8691,-66.3063,6,2.83,md,16,216,0.2215,0.17,pr,pr2019213006,2019-08-02T14:29:01.040Z,"15km S of Salinas, Puerto Rico",earthquake,0.54,0.72,0.39,15,reviewed,pr,pr
2019-08-01T15:32:14.509Z,39.9335,-120.1315,7.6,0.6,ml,5,198.09,0.188,0.0273,nn,nn00698383,2019-08-02T02:06:27.950Z,"31km NNW of Cold Springs, Nevada",earthquake,,5.8,0.15,3,reviewed,nn,nn
2019-08-01T15:31:38.580Z,33.7641667,-116.823,18.67,0.57,ml,14,140,0.09141,0.26,ci,ci38680695,2019-08-01T15:35:23.733Z,"7km ENE of Valle Vista, CA",earthquake,0.98,0.8,0.154,9,automatic,ci,ci
2019-08-01T15:29:28.080Z,17.8995,-66.2955,6,1.15,md,5,207,0.1998,0.26,pr,pr2019213008,2019-08-01T20:31:49.220Z,"8km S of Salinas, Puerto Rico",earthquake,1.58,1.2,0.22,4,reviewed,pr,pr
2019-08-01T15:20:43.571Z,61.2959,-152.4416,0,2.4,ml,,,,0.79,ak,ak0199siisxk,2019-08-01T21:54:32.960Z,"93km N of Redoubt Volcano, Alaska",ice quake,,0.2,,,automatic,ak,ak
2019-08-01T15:18:17.910Z,17.877,-66.3078,10,2.4,md,13,215,0.2195,0.22,pr,pr2019213005,2019-08-01T15:45:52.443Z,"11km S of Salinas, Puerto Rico",earthquake,0.74,0.76,0.59,8,reviewed,pr,pr
2019-08-01T15:15:38.960Z,35.9518333,-117.7076667,2.25,1.34,ml,20,43,0.08748,0.15,ci,ci38680671,2019-08-01T15:19:30.673Z,"18km E of Little Lake, CA",earthquake,0.23,0.41,0.174,16,automatic,ci,ci
2019-08-01T15:11:32.390Z,35.5448333,-117.4445,3.66,1.12,ml,15,62,0.04401,0.16,ci,ci38680655,2019-08-01T15:15:14.622Z,"23km ESE of Ridgecrest, CA",earthquake,0.3,0.75,0.19,13,automatic,ci,ci
2019-08-01T15:05:39.610Z,37.5708333,-118.8433333,0.24,1.86,md,22,104,0.02224,0.04,nc,nc73240066,2019-08-01T22:40:03.148Z,"14km ESE of Mammoth Lakes, CA",earthquake,0.26,0.6,0.149,23,reviewed,nc,nc
2019-08-01T15:02:23.110Z,38.7711678,-122.7324982,0.98,2.12,md,25,97,,0.07,nc,nc73240061,2019-08-01T17:05:02.503Z,"2km ESE of The Geysers, CA",earthquake,0.25,0.4,0.17,11,automatic,nc,nc
2019-08-01T14:59:39.690Z,37.604,-118.854,2.74,0.33,md,10,143,0.01657,0.04,nc,nc73240056,2019-08-01T18:47:02.595Z,"12km ESE of Mammoth Lakes, CA",earthquake,0.96,1.07,0.349,10,reviewed,nc,nc
2019-08-01T14:56:11.750Z,35.9556667,-117.3153333,2.58,1.64,ml,21,74,0.06961,0.21,ci,ci38680607,2019-08-01T15:00:06.529Z,"22km NNE of Trona, CA",earthquake,0.34,0.64,0.115,17,automatic,ci,ci
2019-08-01T14:55:10.380Z,33.5323333,-116.7186667,2.73,0.36,ml,18,59,0.03647,0.07,ci,ci38680599,2019-08-02T16:05:10.383Z,"5km WSW of Anza, CA",earthquake,0.1,0.15,0.194,6,reviewed,ci,ci
2019-08-01T14:53:52.369Z,60.2158,-140.6414,28.4,1,ml,,,,0.44,ak,ak0199si4gn8,2019-08-01T14:58:53.320Z,"90km NW of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-08-01T14:48:43.600Z,33.532,-116.7235,2.9,0.28,ml,18,59,0.03525,0.13,ci,ci38680567,2019-08-02T17:03:11.901Z,"5km WSW of Anza, CA",earthquake,0.22,0.7,0.156,4,reviewed,ci,ci
2019-08-01T14:44:51.530Z,46.8425,-121.756666666667,0.18,0.42,ml,7,124,,0.06,uw,uw61540727,2019-08-01T17:37:03.100Z,"27km NNW of Packwood, Washington",earthquake,0.38,0.8,0.208982914594836,5,reviewed,uw,uw
2019-08-01T14:43:44.230Z,33.5313333,-116.7195,2.8,0.48,ml,18,46,0.03709,0.08,ci,ci38680551,2019-08-02T15:58:57.825Z,"5km WSW of Anza, CA",earthquake,0.15,0.47,0.18,7,reviewed,ci,ci
2019-08-01T14:41:30.970Z,33.5376667,-116.7281667,4.36,0.43,ml,10,80,0.02869,0.2,ci,ci38680527,2019-08-01T14:45:10.076Z,"5km WSW of Anza, CA",earthquake,0.45,0.78,0.18,8,automatic,ci,ci
2019-08-01T14:40:04.127Z,60.2579,-140.6243,10.3,1.2,ml,,,,0.28,ak,ak0199si1f1f,2019-08-01T16:25:20.140Z,"93km NNW of Yakutat, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-08-01T14:38:41.040Z,33.7635,-116.9188333,13.23,0.69,ml,33,60,0.06033,0.18,ci,ci38680519,2019-08-02T20:56:32.578Z,"3km NW of Valle Vista, CA",earthquake,0.23,0.49,0.132,13,reviewed,ci,ci
2019-08-01T14:38:33.410Z,19.5791,-65.0926,140,3.11,md,12,324,1.6109,0.24,pr,pr2019213007,2019-08-01T16:59:33.508Z,"138km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.32,5.9,0.23,10,reviewed,pr,pr
